                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                 0.5872,                0.60047,                 1.0649,                0.99076,                      1,                  0.995,                0.91821,                0.46201,                0.41405,                0.94777,             0.00071221,             0.00071221,             0.00071221
                    155,                0.56332,                0.54418,                 1.0472,                0.98927,                      1,                  0.995,                0.91407,                 0.4545,                0.39454,                0.94314,              0.0007075,              0.0007075,              0.0007075
                    156,                0.57999,                 0.5461,                  1.098,                0.98898,                      1,                  0.995,                0.90638,                0.46186,                0.40145,                0.94638,             0.00070278,             0.00070278,             0.00070278
                    157,                0.60297,                0.63973,                 1.1213,                0.98498,                      1,                  0.995,                0.89726,                0.44965,                0.39833,                0.94985,             0.00069807,             0.00069807,             0.00069807
                    158,                0.53885,                0.55492,                 1.0187,                0.97919,                      1,                  0.995,                0.92811,                0.43154,                0.39416,                0.94972,             0.00069335,             0.00069335,             0.00069335
                    159,                0.57502,                0.57291,                 1.0526,                0.98302,                0.99758,                  0.995,                0.93763,                0.40792,                0.39179,                0.94254,             0.00068864,             0.00068864,             0.00068864
                    160,                0.61418,                0.69603,                 1.0477,                0.98529,                      1,                  0.995,                0.94772,                0.41333,                0.39458,                0.94096,             0.00068392,             0.00068392,             0.00068392
                    161,                0.44794,                0.49764,                0.96019,                 0.9863,                      1,                  0.995,                 0.9372,                0.41951,                0.37544,                0.94053,              0.0006792,              0.0006792,              0.0006792
                    162,                0.58707,                0.56981,                  1.058,                0.98298,                      1,                  0.995,                0.90221,                0.42661,                0.39284,                0.93731,             0.00067449,             0.00067449,             0.00067449
                    163,                0.51148,                 0.5387,                0.99653,                 0.9776,                0.99817,                  0.995,                0.89469,                0.43467,                0.39275,                0.93088,             0.00066977,             0.00066977,             0.00066977
                    164,                0.54866,                0.52335,                 1.0246,                0.97199,                0.99645,                  0.995,                0.91368,                0.42614,                0.38289,                0.93182,             0.00066506,             0.00066506,             0.00066506
                    165,                0.48648,                0.51362,                0.97685,                0.97029,                0.99561,                  0.995,                0.93649,                0.40749,                0.38079,                0.93308,             0.00066034,             0.00066034,             0.00066034
                    166,                 0.4664,                0.47678,                0.96574,                 0.9696,                0.99558,                  0.995,                0.91139,                0.42866,                0.36725,                 0.9355,             0.00065563,             0.00065563,             0.00065563
                    167,                0.54863,                0.54185,                 1.0095,                0.97166,                0.99606,                  0.995,                0.91591,                0.45779,                0.36867,                0.94393,             0.00065091,             0.00065091,             0.00065091
                    168,                0.52415,                0.55145,                 1.0259,                0.97618,                0.99766,                  0.995,                0.90976,                0.46134,                 0.3603,                0.94902,             0.00064619,             0.00064619,             0.00064619
                    169,                0.54474,                0.52108,                0.98364,                0.98062,                      1,                  0.995,                 0.9173,                0.43297,                 0.3505,                 0.9394,             0.00064148,             0.00064148,             0.00064148
                    170,                0.48438,                0.51655,                 1.0098,                0.98199,                      1,                  0.995,                 0.9453,                0.40505,                0.36614,                0.93724,             0.00063676,             0.00063676,             0.00063676
                    171,                0.55476,                0.53397,                 1.0483,                0.98225,                      1,                  0.995,                0.94148,                0.40996,                0.37041,                 0.9459,             0.00063205,             0.00063205,             0.00063205
                    172,                0.51636,                 0.5046,                 1.0348,                0.97969,                      1,                  0.995,                0.93316,                0.40529,                 0.3778,                0.94698,             0.00062733,             0.00062733,             0.00062733
                    173,                0.47236,                0.45146,                0.98289,                0.97937,                      1,                  0.995,                0.89628,                 0.4498,                0.38655,                 0.9525,             0.00062262,             0.00062262,             0.00062262
                    174,                0.57741,                0.56767,                 1.0522,                0.97991,                      1,                  0.995,                0.90951,                0.48342,                0.40213,                0.96095,              0.0006179,              0.0006179,              0.0006179
                    175,                0.53262,                0.53353,                 1.0167,                0.97711,                      1,                  0.995,                0.90741,                0.46095,                0.39952,                  0.947,             0.00061318,             0.00061318,             0.00061318
                    176,                0.38063,                0.39456,                0.89238,                0.97754,                      1,                  0.995,                0.94276,                0.39959,                0.39895,                0.92243,             0.00060847,             0.00060847,             0.00060847
                    177,                0.47582,                 0.4973,                0.99761,                0.97689,                      1,                  0.995,                0.95706,                 0.3989,                0.38887,                0.92286,             0.00060375,             0.00060375,             0.00060375
                    178,                 0.5335,                0.52306,                 1.0235,                0.98074,                      1,                  0.995,                0.94514,                0.38878,                0.37541,                0.92043,             0.00059904,             0.00059904,             0.00059904
                    179,                0.51472,                0.51353,                 1.0087,                0.97131,                      1,                  0.995,                0.93502,                0.40825,                0.39269,                0.91909,             0.00059432,             0.00059432,             0.00059432
                    180,                0.50377,                0.47635,                 1.0049,                0.94868,                      1,                  0.995,                  0.921,                0.46363,                0.42563,                0.93254,             0.00058961,             0.00058961,             0.00058961
                    181,                0.47209,                0.46461,                0.96611,                0.89614,                0.98491,                  0.995,                0.90061,                0.47278,                0.46218,                0.93875,             0.00058489,             0.00058489,             0.00058489
                    182,                0.50473,                0.48577,                 1.0059,                0.87476,                      1,                  0.995,                0.94633,                0.43215,                0.45528,                0.92949,             0.00058017,             0.00058017,             0.00058017
                    183,                0.51474,                0.51971,                0.99125,                0.96042,                0.99601,                  0.995,                0.95648,                0.40814,                0.38131,                0.92535,             0.00057546,             0.00057546,             0.00057546
                    184,                0.47416,                0.46099,                0.96697,                0.98097,                      1,                  0.995,                0.94775,                0.41648,                0.37327,                0.92416,             0.00057074,             0.00057074,             0.00057074
                    185,                0.53658,                0.53668,                  1.025,                0.98985,                      1,                  0.995,                0.94683,                0.41178,                0.36154,                0.92124,             0.00056603,             0.00056603,             0.00056603
                    186,                0.53091,                0.52367,                 1.0254,                 0.9839,                      1,                  0.995,                0.94766,                0.38035,                 0.3643,                0.91339,             0.00056131,             0.00056131,             0.00056131
                    187,                0.48881,                0.50506,                  0.978,                0.97889,                      1,                  0.995,                0.93388,                0.40405,                0.36679,                0.91818,              0.0005566,              0.0005566,              0.0005566
                    188,                0.46817,                0.46338,                0.95541,                0.97896,                      1,                  0.995,                0.90925,                0.43259,                0.37378,                0.92438,             0.00055188,             0.00055188,             0.00055188
                    189,                0.48115,                0.51994,                0.99957,                0.98155,                      1,                  0.995,                 0.9099,                0.42233,                0.37111,                0.92296,             0.00054716,             0.00054716,             0.00054716
                    190,                0.37748,                0.38962,                0.94281,                0.98253,                      1,                  0.995,                 0.9362,                0.40009,                0.34792,                0.91696,             0.00054245,             0.00054245,             0.00054245
                    191,                0.50892,                0.52091,                 1.0071,                0.98304,                      1,                  0.995,                0.96151,                0.38881,                0.34827,                0.91432,             0.00053773,             0.00053773,             0.00053773
                    192,                0.46259,                0.46056,                0.96199,                0.98516,                      1,                  0.995,                0.95789,                 0.3839,                0.33608,                0.91133,             0.00053302,             0.00053302,             0.00053302
                    193,                0.51245,                0.47192,                0.98632,                0.98626,                      1,                  0.995,                0.94635,                 0.4051,                0.34241,                0.91461,              0.0005283,              0.0005283,              0.0005283
                    194,                0.42641,                0.44411,                0.96865,                0.98509,                      1,                  0.995,                0.94219,                0.40964,                0.35183,                0.91675,             0.00052359,             0.00052359,             0.00052359
                    195,                 0.4266,                0.44113,                0.95287,                0.98276,                0.99436,                  0.995,                0.96632,                 0.3752,                 0.3555,                0.90568,             0.00051887,             0.00051887,             0.00051887
                    196,                0.43182,                0.42324,                0.94737,                0.98326,                 0.9951,                  0.995,                0.97163,                0.33401,                  0.343,                0.89415,             0.00051415,             0.00051415,             0.00051415
                    197,                0.50444,                0.52693,                 1.0206,                0.98518,                      1,                  0.995,                0.96819,                0.31185,                0.32743,                0.88848,             0.00050944,             0.00050944,             0.00050944
                    198,                0.52083,                 0.5005,                 1.0147,                 0.9872,                      1,                  0.995,                0.95929,                0.31529,                0.32217,                0.89316,             0.00050472,             0.00050472,             0.00050472
                    199,                0.42682,                0.42347,                0.96612,                0.98788,                      1,                  0.995,                0.97566,                 0.3287,                0.32708,                0.89675,             0.00050001,             0.00050001,             0.00050001
                    200,                0.42134,                0.41263,                0.94599,                0.99027,                      1,                  0.995,                0.97308,                0.33871,                0.32787,                0.89541,             0.00049529,             0.00049529,             0.00049529
                    201,                0.45147,                   0.43,                0.96703,                0.98868,                      1,                  0.995,                0.95461,                0.34292,                0.32635,                0.89744,             0.00049058,             0.00049058,             0.00049058
                    202,                0.53641,                 0.5279,                 1.0091,                0.99008,                      1,                  0.995,                 0.9545,                0.33393,                 0.3185,                0.89571,             0.00048586,             0.00048586,             0.00048586
                    203,                0.47334,                0.46292,                0.97488,                0.99204,                      1,                  0.995,                0.96117,                0.30663,                 0.3166,                 0.8896,             0.00048114,             0.00048114,             0.00048114
                    204,                0.50645,                0.51229,                  1.004,                0.99176,                      1,                  0.995,                0.95452,                0.31501,                0.32897,                0.88941,             0.00047643,             0.00047643,             0.00047643
                    205,                0.49025,                0.51045,                 1.0072,                0.99131,                      1,                  0.995,                0.94344,                0.34669,                0.33387,                0.89605,             0.00047171,             0.00047171,             0.00047171
                    206,                0.46966,                0.49023,                 1.0212,                0.99144,                      1,                  0.995,                0.92064,                0.37881,                0.33931,                0.90425,               0.000467,               0.000467,               0.000467
                    207,                 0.3844,                0.39277,                0.93136,                0.99125,                      1,                  0.995,                0.92399,                0.37369,                0.34462,                0.90369,             0.00046228,             0.00046228,             0.00046228
                    208,                0.45196,                 0.4458,                0.97273,                0.99095,                      1,                  0.995,                0.92883,                0.35486,                0.33332,                0.90024,             0.00045757,             0.00045757,             0.00045757
                    209,                0.48052,                0.49266,                 1.0107,                0.99113,                      1,                  0.995,                0.94563,                0.34598,                0.33687,                0.90067,             0.00045285,             0.00045285,             0.00045285
                    210,                0.40667,                0.39222,                0.94234,                 0.9868,                 0.9987,                  0.995,                0.92944,                0.33272,                0.34006,                0.90309,             0.00044813,             0.00044813,             0.00044813
                    211,                0.47205,                0.49448,                0.97436,                0.98261,                0.99887,                  0.995,                 0.9442,                0.32553,                0.32801,                0.90393,             0.00044342,             0.00044342,             0.00044342
                    212,                0.41207,                0.42314,                0.92459,                0.98188,                      1,                  0.995,                0.93871,                0.31831,                0.31827,                 0.9038,              0.0004387,              0.0004387,              0.0004387
                    213,                0.42054,                0.40682,                0.94169,                0.98263,                      1,                  0.995,                0.95203,                 0.3196,                0.31747,                0.89955,             0.00043399,             0.00043399,             0.00043399
                    214,                 0.3813,                0.40915,                0.91162,                0.98221,                      1,                  0.995,                 0.9498,                0.32725,                0.31997,                0.89889,             0.00042927,             0.00042927,             0.00042927
                    215,                0.44786,                0.44023,                0.97572,                0.98464,                      1,                  0.995,                0.94784,                0.33156,                0.31426,                 0.8974,             0.00042456,             0.00042456,             0.00042456
                    216,                0.38111,                0.39565,                0.91683,                0.98794,                      1,                  0.995,                0.94151,                0.32454,                0.31449,                0.89589,             0.00041984,             0.00041984,             0.00041984
                    217,                0.38277,                0.40202,                0.93581,                0.99047,                      1,                  0.995,                0.94445,                0.32296,                 0.3114,                0.89621,             0.00041512,             0.00041512,             0.00041512
                    218,                 0.3918,                0.41801,                0.92497,                0.99238,                      1,                  0.995,                0.93718,                 0.3252,                 0.3209,                0.89388,             0.00041041,             0.00041041,             0.00041041
                    219,                0.47342,                0.50368,                0.99995,                0.99161,                      1,                  0.995,                0.93556,                0.32898,                0.32588,                 0.8922,             0.00040569,             0.00040569,             0.00040569
                    220,                0.43596,                0.44046,                 0.9676,                0.99076,                      1,                  0.995,                0.95258,                 0.3247,                0.33271,                0.88974,             0.00040098,             0.00040098,             0.00040098
                    221,                0.44432,                0.41952,                0.97808,                0.98991,                      1,                  0.995,                0.94934,                0.31274,                0.35081,                 0.8838,             0.00039626,             0.00039626,             0.00039626
                    222,                0.45702,                0.45017,                 0.9961,                0.98823,                      1,                  0.995,                0.95312,                 0.3066,                0.35613,                0.88092,             0.00039155,             0.00039155,             0.00039155
                    223,                 0.4032,                0.44562,                0.95822,                0.98855,                      1,                  0.995,                0.95922,                0.30467,                0.33776,                0.87961,             0.00038683,             0.00038683,             0.00038683
                    224,                0.45929,                0.48185,                0.99101,                0.99062,                      1,                  0.995,                0.97613,                 0.3023,                 0.3238,                0.87879,             0.00038211,             0.00038211,             0.00038211
                    225,                0.41329,                0.41859,                0.94152,                0.99071,                      1,                  0.995,                0.98384,                0.29982,                 0.3189,                0.87787,              0.0003774,              0.0003774,              0.0003774
                    226,                0.40042,                0.44223,                 0.9393,                0.98927,                      1,                  0.995,                 0.9831,                0.29837,                0.31531,                0.87734,             0.00037268,             0.00037268,             0.00037268
                    227,                0.38041,                0.39249,                0.94072,                0.98741,                      1,                  0.995,                0.98535,                0.29491,                0.31033,                0.87728,             0.00036797,             0.00036797,             0.00036797
                    228,                0.34464,                0.34756,                0.90987,                0.98612,                      1,                  0.995,                0.98013,                0.29883,                 0.3161,                 0.8815,             0.00036325,             0.00036325,             0.00036325
                    229,                0.41572,                0.39459,                0.95279,                0.98502,                      1,                  0.995,                0.97824,                0.30252,                0.31704,                0.88646,             0.00035854,             0.00035854,             0.00035854
                    230,                0.43479,                  0.421,                0.97118,                0.98446,                      1,                  0.995,                 0.9694,                0.31076,                0.30972,                0.88804,             0.00035382,             0.00035382,             0.00035382
                    231,                0.42232,                0.48008,                0.95555,                0.98512,                      1,                  0.995,                0.97126,                0.31494,                0.30991,                0.88638,              0.0003491,              0.0003491,              0.0003491
                    232,                0.36572,                0.36949,                0.93909,                0.98587,                      1,                  0.995,                0.97115,                 0.3185,                0.31283,                0.88478,             0.00034439,             0.00034439,             0.00034439
                    233,                0.38137,                0.38798,                0.93326,                 0.9866,                      1,                  0.995,                 0.9672,                0.31179,                 0.3118,                0.88267,             0.00033967,             0.00033967,             0.00033967
                    234,                0.38851,                0.41837,                0.90973,                 0.9865,                      1,                  0.995,                 0.9801,                0.29947,                0.30862,                0.88124,             0.00033496,             0.00033496,             0.00033496
                    235,                0.42971,                0.40444,                0.96131,                0.98672,                      1,                  0.995,                0.98012,                0.28762,                0.30561,                0.88046,             0.00033024,             0.00033024,             0.00033024
                    236,                0.39999,                0.41148,                 0.9467,                0.98684,                      1,                  0.995,                0.98015,                0.29732,                0.29916,                 0.8819,             0.00032553,             0.00032553,             0.00032553
                    237,                0.34316,                0.36186,                0.90869,                0.98695,                      1,                  0.995,                0.97619,                0.30986,                0.30402,                0.88314,             0.00032081,             0.00032081,             0.00032081
                    238,                0.42727,                0.43721,                0.96352,                0.98757,                      1,                  0.995,                0.96809,                  0.309,                0.29572,                0.88234,             0.00031609,             0.00031609,             0.00031609
                    239,                0.41969,                 0.4144,                0.96128,                0.98773,                      1,                  0.995,                 0.9763,                0.28685,                0.28422,                0.87716,             0.00031138,             0.00031138,             0.00031138
                    240,                0.39034,                0.40716,                0.91142,                0.98857,                      1,                  0.995,                0.98236,                0.27136,                 0.2748,                0.87432,             0.00030666,             0.00030666,             0.00030666
                    241,                0.42016,                0.40835,                0.97629,                0.98981,                      1,                  0.995,                0.98311,                0.26937,                 0.2793,                0.87623,             0.00030195,             0.00030195,             0.00030195
                    242,                0.40523,                0.39182,                0.95303,                0.99051,                      1,                  0.995,                0.98311,                0.27372,                0.28442,                0.87756,             0.00029723,             0.00029723,             0.00029723
                    243,                0.44441,                0.44579,                0.98666,                0.99084,                      1,                  0.995,                0.98315,                0.27542,                0.28513,                0.87712,             0.00029252,             0.00029252,             0.00029252
                    244,                0.35939,                0.37169,                0.92026,                0.99099,                      1,                  0.995,                0.98317,                0.28124,                0.28012,                0.87565,              0.0002878,              0.0002878,              0.0002878
                    245,                0.41014,                 0.4254,                0.93434,                0.99107,                      1,                  0.995,                0.98245,                0.28905,                0.27805,                0.87606,             0.00028308,             0.00028308,             0.00028308
                    246,                0.42379,                 0.4203,                0.97738,                0.98995,                      1,                  0.995,                0.98257,                0.29937,                0.28053,                0.87719,             0.00027837,             0.00027837,             0.00027837
                    247,                0.38407,                0.38959,                0.92374,                0.98987,                      1,                  0.995,                0.97891,                0.30448,                0.29102,                0.87744,             0.00027365,             0.00027365,             0.00027365
                    248,                0.40957,                0.45235,                0.95148,                0.99002,                      1,                  0.995,                0.97886,                0.30448,                0.29305,                0.87637,             0.00026894,             0.00026894,             0.00026894
                    249,                0.45871,                0.45135,                0.98073,                0.99009,                      1,                  0.995,                0.98705,                0.29856,                0.29307,                0.87476,             0.00026422,             0.00026422,             0.00026422
                    250,                0.39335,                0.36352,                0.94667,                0.99041,                      1,                  0.995,                0.98703,                0.28484,                0.28624,                0.87345,             0.00025951,             0.00025951,             0.00025951
                    251,                0.33532,                0.34943,                0.90501,                0.99054,                      1,                  0.995,                0.98238,                0.27789,                0.26838,                0.87363,             0.00025479,             0.00025479,             0.00025479
                    252,                0.39742,                0.42904,                0.94618,                0.99005,                      1,                  0.995,                0.98704,                0.27933,                0.27017,                 0.8738,             0.00025007,             0.00025007,             0.00025007
                    253,                0.34626,                0.36065,                0.92506,                0.98952,                      1,                  0.995,                0.98148,                0.28022,                0.27786,                0.87343,             0.00024536,             0.00024536,             0.00024536
                    254,                0.32375,                0.35134,                0.91103,                0.98891,                      1,                  0.995,                0.97395,                0.28226,                0.28097,                0.87333,             0.00024064,             0.00024064,             0.00024064
                    255,                0.39155,                0.43291,                0.94537,                0.98833,                      1,                  0.995,                0.97212,                0.27837,                 0.2744,                0.87275,             0.00023593,             0.00023593,             0.00023593
                    256,                0.33398,                0.36017,                0.92909,                0.98778,                      1,                  0.995,                0.97777,                0.27039,                0.26718,                0.87048,             0.00023121,             0.00023121,             0.00023121
                    257,                0.31348,                0.35702,                0.88902,                0.98738,                      1,                  0.995,                0.98175,                0.26121,                0.26496,                0.86795,              0.0002265,              0.0002265,              0.0002265
                    258,                0.42127,                0.41051,                0.93975,                 0.9873,                      1,                  0.995,                0.98178,                0.25214,                 0.2589,                0.86624,             0.00022178,             0.00022178,             0.00022178
                    259,                0.36792,                0.43613,                0.94639,                0.98741,                      1,                  0.995,                0.97929,                0.24785,                0.25911,                0.86596,             0.00021707,             0.00021707,             0.00021707
                    260,                0.34662,                0.35384,                0.91066,                0.98734,                      1,                  0.995,                 0.9797,                0.24769,                0.26389,                0.86582,             0.00021235,             0.00021235,             0.00021235
                    261,                0.36457,                 0.3844,                0.91939,                0.98758,                      1,                  0.995,                0.98675,                0.24758,                0.26342,                0.86543,             0.00020763,             0.00020763,             0.00020763
                    262,                0.35423,                0.38975,                0.91608,                0.98785,                      1,                  0.995,                0.98677,                0.24454,                0.26299,                0.86454,             0.00020292,             0.00020292,             0.00020292
                    263,                0.34158,                0.36785,                0.90729,                 0.9882,                      1,                  0.995,                0.98676,                0.24103,                0.25814,                0.86413,              0.0001982,              0.0001982,              0.0001982
                    264,                0.42637,                0.40953,                0.97748,                0.98854,                      1,                  0.995,                0.98677,                0.23563,                0.25432,                 0.8634,             0.00019349,             0.00019349,             0.00019349
                    265,                0.37215,                0.39434,                0.93077,                0.98885,                      1,                  0.995,                0.98678,                0.23381,                0.24786,                0.86342,             0.00018877,             0.00018877,             0.00018877
                    266,                0.40279,                0.41458,                0.98625,                0.98899,                      1,                  0.995,                0.98731,                0.23355,                0.24629,                0.86322,             0.00018406,             0.00018406,             0.00018406
                    267,                0.37942,                0.41635,                 0.9466,                0.98863,                      1,                  0.995,                0.98733,                0.24012,                0.24706,                0.86535,             0.00017934,             0.00017934,             0.00017934
                    268,                0.43118,                0.44219,                 1.0057,                0.98872,                      1,                  0.995,                0.99166,                0.24453,                0.25081,                0.86682,             0.00017462,             0.00017462,             0.00017462
                    269,                0.35562,                0.37064,                0.92308,                0.98858,                      1,                  0.995,                0.99169,                0.24282,                0.25792,                 0.8679,             0.00016991,             0.00016991,             0.00016991
                    270,                0.37697,                 0.4356,                0.94596,                 0.9886,                      1,                  0.995,                 0.9917,                0.24009,                0.25261,                0.86698,             0.00016519,             0.00016519,             0.00016519
                    271,                0.36103,                0.36205,                0.91827,                0.98858,                      1,                  0.995,                0.99171,                0.23844,                0.25181,                0.86592,             0.00016048,             0.00016048,             0.00016048
                    272,                0.36328,                0.39147,                0.90877,                0.98834,                      1,                  0.995,                  0.995,                0.23322,                0.24931,                0.86356,             0.00015576,             0.00015576,             0.00015576
                    273,                0.29437,                0.33985,                0.89269,                0.98827,                      1,                  0.995,                  0.995,                0.22873,                0.24709,                0.86121,             0.00015105,             0.00015105,             0.00015105
                    274,                0.29176,                 0.3178,                0.90965,                0.98821,                      1,                  0.995,                0.99172,                0.22303,                0.24996,                0.85821,             0.00014633,             0.00014633,             0.00014633
                    275,                0.30991,                0.32582,                0.89522,                0.98816,                      1,                  0.995,                 0.9913,                 0.2162,                0.24943,                0.85617,             0.00014161,             0.00014161,             0.00014161
                    276,                0.30934,                0.32848,                 0.8941,                0.98829,                      1,                  0.995,                 0.9909,                0.21239,                0.24971,                0.85507,              0.0001369,              0.0001369,              0.0001369
                    277,                0.35174,                0.37596,                0.92727,                0.98852,                      1,                  0.995,                0.99091,                0.21444,                0.24903,                0.85522,             0.00013218,             0.00013218,             0.00013218
                    278,                0.35253,                0.36524,                 0.9227,                0.98891,                      1,                  0.995,                0.99092,                0.21608,                0.25292,                0.85602,             0.00012747,             0.00012747,             0.00012747
                    279,                0.36774,                0.38167,                0.93981,                 0.9893,                      1,                  0.995,                0.98628,                0.21865,                  0.256,                0.85666,             0.00012275,             0.00012275,             0.00012275
                    280,                0.28486,                 0.3121,                0.86195,                 0.9895,                      1,                  0.995,                0.98628,                0.22256,                 0.2574,                0.85813,             0.00011804,             0.00011804,             0.00011804
                    281,                0.35243,                0.36592,                0.92043,                0.98978,                      1,                  0.995,                0.98627,                0.22312,                0.25942,                0.85791,             0.00011332,             0.00011332,             0.00011332
                    282,                0.31771,                0.34734,                0.86192,                0.99007,                      1,                  0.995,                0.98579,                0.21817,                0.25881,                0.85792,              0.0001086,              0.0001086,              0.0001086
                    283,                0.30901,                 0.3116,                 0.8852,                0.99008,                      1,                  0.995,                0.99024,                0.21577,                0.25156,                0.85801,             0.00010389,             0.00010389,             0.00010389
                    284,                0.36253,                0.36742,                0.93028,                 0.9903,                      1,                  0.995,                0.99024,                0.21423,                0.25383,                0.85852,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    285,                0.36247,                0.37992,                0.92986,                0.99027,                      1,                  0.995,                0.99023,                0.21489,                0.25365,                0.85836,             9.4457e-05,             9.4457e-05,             9.4457e-05
                    286,                0.38425,                0.38927,                0.94089,                 0.9904,                      1,                  0.995,                0.99024,                0.21455,                0.24739,                0.85853,             8.9741e-05,             8.9741e-05,             8.9741e-05
                    287,                0.37765,                0.38061,                0.93597,                0.99058,                      1,                  0.995,                0.99077,                0.21215,                0.24468,                0.85816,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    288,                0.34971,                0.38462,                0.93289,                0.99056,                      1,                  0.995,                0.99027,                0.21103,                0.24589,                0.85769,              8.031e-05,              8.031e-05,              8.031e-05
                    289,                0.37082,                0.37609,                0.91592,                0.99056,                      1,                  0.995,                0.98502,                0.20986,                0.24585,                0.85766,             7.5594e-05,             7.5594e-05,             7.5594e-05
                    290,                  0.303,                0.31533,                0.88738,                0.99069,                      1,                  0.995,                0.98503,                0.21197,                0.24837,                0.85806,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    291,                0.20078,                0.24614,                0.82952,                0.99077,                      1,                  0.995,                0.99028,                0.21172,                0.24823,                0.85816,             6.6163e-05,             6.6163e-05,             6.6163e-05
                    292,                0.20116,                0.24751,                0.84205,                0.99075,                      1,                  0.995,                0.99028,                 0.2144,                0.25403,                0.85837,             6.1447e-05,             6.1447e-05,             6.1447e-05
                    293,                0.20966,                0.24643,                0.83745,                0.99066,                      1,                  0.995,                0.98499,                0.22219,                 0.2558,                 0.8598,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    294,                0.19863,                0.24799,                0.79178,                0.99059,                      1,                  0.995,                0.99027,                0.22511,                0.25695,                0.86109,             5.2016e-05,             5.2016e-05,             5.2016e-05
                    295,                0.19656,                0.24191,                0.79077,                0.99047,                      1,                  0.995,                0.99077,                0.22317,                0.25728,                0.86072,               4.73e-05,               4.73e-05,               4.73e-05
                    296,                0.19339,                0.23292,                0.80298,                0.99037,                      1,                  0.995,                0.99077,                0.21831,                0.25367,                0.85979,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    297,                 0.2023,                0.24326,                0.79347,                0.99002,                      1,                  0.995,                0.99075,                0.21382,                0.25219,                0.85854,             3.7869e-05,             3.7869e-05,             3.7869e-05
                    298,                0.18066,                0.24045,                0.82249,                0.98979,                      1,                  0.995,                0.99074,                 0.2093,                0.24769,                0.85753,             3.3153e-05,             3.3153e-05,             3.3153e-05
                    299,                0.18422,                0.24207,                0.82557,                0.98966,                      1,                  0.995,                0.99074,                0.20404,                0.24555,                0.85651,             2.8437e-05,             2.8437e-05,             2.8437e-05
                    300,                0.18426,                 0.2391,                0.82349,                0.98951,                      1,                  0.995,                0.99072,                0.20094,                0.24564,                0.85567,             2.3721e-05,             2.3721e-05,             2.3721e-05
