                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                0.40344,                0.46852,                0.93451,                0.93054,                0.97888,                0.98574,                0.78988,                0.86252,                0.58044,                  1.205,             0.00038919,             0.00038919,             0.00038919
                    150,                0.39883,                0.44203,                0.93696,                0.95909,                0.97995,                  0.995,                0.79268,                0.87206,                 0.5715,                  1.216,             0.00038211,             0.00038211,             0.00038211
                    151,                0.38278,                0.42905,                0.94234,                0.96228,                 0.9823,                  0.995,                0.76892,                0.85525,                0.57716,                   1.22,             0.00037504,             0.00037504,             0.00037504
                    152,                0.40846,                0.47237,                0.98579,                0.92415,                0.98642,                0.98574,                0.75382,                0.86878,                0.58717,                 1.2353,             0.00036797,             0.00036797,             0.00036797
                    153,                 0.3754,                0.42836,                0.91058,                0.91924,                0.98838,                0.99133,                0.77444,                 0.8802,                0.59896,                 1.2444,             0.00036089,             0.00036089,             0.00036089
                    154,                0.41958,                0.45181,                0.94913,                0.88368,                0.99595,                0.98207,                 0.7644,                0.91349,                0.60825,                 1.2559,             0.00035382,             0.00035382,             0.00035382
                    155,                0.38578,                0.43446,                0.95713,                0.87729,                0.99094,                0.98207,                0.75184,                0.92471,                0.63332,                 1.2694,             0.00034675,             0.00034675,             0.00034675
                    156,                0.38164,                0.45806,                0.95293,                0.92979,                0.95029,                0.98689,                0.75855,                0.93511,                0.63807,                 1.2763,             0.00033967,             0.00033967,             0.00033967
                    157,                0.39858,                0.43494,                0.96603,                0.93152,                0.94942,                0.98689,                0.76307,                 0.9332,                0.61501,                 1.2687,              0.0003326,              0.0003326,              0.0003326
                    158,                0.41557,                0.46674,                  0.956,                 0.9175,                0.99341,                0.99133,                0.76455,                0.90913,                0.56729,                 1.2427,             0.00032553,             0.00032553,             0.00032553
                    159,                0.42408,                0.46549,                0.98927,                0.92857,                      1,                0.99133,                0.78081,                0.85907,                0.54669,                 1.2166,             0.00031845,             0.00031845,             0.00031845
                    160,                0.36865,                0.41942,                0.92943,                0.91358,                0.99516,                0.99133,                0.79749,                0.82132,                0.54601,                 1.2087,             0.00031138,             0.00031138,             0.00031138
                    161,                0.37534,                0.41148,                0.96169,                0.92065,                0.98817,                0.99133,                 0.7977,                0.81094,                0.56564,                 1.2153,             0.00030431,             0.00030431,             0.00030431
                    162,                0.38004,                0.40927,                0.92743,                0.92661,                0.98483,                0.99133,                0.80625,                0.79766,                0.58618,                  1.219,             0.00029723,             0.00029723,             0.00029723
                    163,                0.39294,                0.44857,                0.92993,                  0.929,                0.97372,                0.99133,                0.80303,                0.77869,                0.58684,                 1.2172,             0.00029016,             0.00029016,             0.00029016
                    164,                0.35867,                0.41141,                 0.9291,                0.96626,                 0.9213,                0.98689,                0.78407,                0.78174,                0.57352,                 1.2173,             0.00028308,             0.00028308,             0.00028308
                    165,                0.37687,                0.42443,                0.95311,                0.96869,                0.91934,                0.98689,                0.79379,                0.77875,                0.55924,                 1.2087,             0.00027601,             0.00027601,             0.00027601
                    166,                0.35952,                0.41815,                0.93961,                0.96965,                0.96972,                  0.995,                 0.7982,                0.77155,                0.56455,                 1.1971,             0.00026894,             0.00026894,             0.00026894
                    167,                0.38403,                0.45312,                0.96172,                0.96446,                0.97961,                  0.995,                0.78398,                0.76352,                 0.5817,                 1.1828,             0.00026186,             0.00026186,             0.00026186
                    168,                0.34723,                0.40937,                0.91935,                0.96275,                0.98173,                  0.995,                0.78008,                0.79914,                0.56945,                 1.1921,             0.00025479,             0.00025479,             0.00025479
                    169,                 0.3807,                0.41465,                0.97089,                0.96887,                 0.9802,                  0.995,                 0.7956,                0.79031,                0.56097,                 1.1847,             0.00024772,             0.00024772,             0.00024772
                    170,                0.36986,                0.41536,                 0.9345,                0.97095,                0.97799,                  0.995,                0.78176,                0.77714,                0.55658,                   1.18,             0.00024064,             0.00024064,             0.00024064
                    171,                 0.3457,                0.40696,                0.93572,                0.97293,                 0.9763,                  0.995,                0.77721,                0.78833,                0.55177,                 1.1835,             0.00023357,             0.00023357,             0.00023357
                    172,                0.34408,                 0.4064,                0.94411,                0.97675,                0.96811,                  0.995,                0.78655,                0.82092,                0.53848,                 1.2052,              0.0002265,              0.0002265,              0.0002265
                    173,                0.36378,                0.42549,                 0.9281,                0.93521,                0.97014,                 0.9813,                 0.7873,                0.84146,                0.52818,                 1.2172,             0.00021942,             0.00021942,             0.00021942
                    174,                0.33282,                0.38525,                0.91376,                0.93206,                0.97079,                 0.9813,                0.78943,                0.82586,                0.54092,                 1.2093,             0.00021235,             0.00021235,             0.00021235
                    175,                0.36111,                0.40299,                0.92975,                0.93384,                0.92873,                0.97658,                0.79081,                0.81094,                0.55178,                 1.1985,             0.00020528,             0.00020528,             0.00020528
                    176,                0.34498,                0.40614,                0.95237,                0.97446,                0.93019,                0.99056,                0.78741,                0.80077,                0.55108,                 1.1948,              0.0001982,              0.0001982,              0.0001982
                    177,                 0.3655,                  0.418,                0.94597,                0.95946,                0.98258,                  0.995,                0.80438,                0.78297,                0.55013,                 1.1861,             0.00019113,             0.00019113,             0.00019113
                    178,                0.35932,                0.42589,                 0.9233,                0.95838,                0.98424,                  0.995,                0.80471,                0.79235,                0.54907,                 1.1907,             0.00018406,             0.00018406,             0.00018406
                    179,                0.32478,                0.39432,                0.90609,                0.95728,                0.98772,                  0.995,                0.80407,                0.81265,                0.53734,                 1.2089,             0.00017698,             0.00017698,             0.00017698
                    180,                0.37844,                0.40808,                0.92766,                0.91968,                0.99139,                0.99056,                0.79617,                0.81484,                0.54382,                 1.2121,             0.00016991,             0.00016991,             0.00016991
                    181,                0.34815,                0.41128,                 0.9614,                0.95857,                0.99542,                  0.995,                0.78924,                0.83066,                0.53911,                 1.2263,             0.00016283,             0.00016283,             0.00016283
                    182,                0.34941,                0.39546,                 0.9099,                0.95396,                0.99576,                  0.995,                0.77649,                0.83826,                0.53277,                 1.2349,             0.00015576,             0.00015576,             0.00015576
                    183,                0.34479,                 0.3814,                0.92296,                0.95849,                0.99477,                  0.995,                0.79192,                0.83199,                0.53779,                 1.2349,             0.00014869,             0.00014869,             0.00014869
                    184,                0.33566,                0.39704,                0.91686,                0.96112,                0.98691,                  0.995,                0.79901,                 0.8366,                0.53834,                 1.2408,             0.00014161,             0.00014161,             0.00014161
                    185,                0.34112,                0.38684,                0.92758,                 0.9625,                0.98269,                  0.995,                0.80505,                0.84529,                0.53755,                 1.2492,             0.00013454,             0.00013454,             0.00013454
                    186,                0.35413,                 0.4008,                0.92016,                0.96661,                0.93611,                0.99056,                0.79679,                0.84323,                 0.5361,                  1.249,             0.00012747,             0.00012747,             0.00012747
                    187,                0.35968,                0.41007,                0.93522,                0.96118,                0.93497,                  0.987,                 0.8035,                0.83587,                0.53989,                 1.2435,             0.00012039,             0.00012039,             0.00012039
                    188,                0.35698,                0.42246,                0.94847,                0.96423,                0.93371,                  0.987,                 0.8053,                0.83081,                 0.5421,                 1.2422,             0.00011332,             0.00011332,             0.00011332
                    189,                0.32068,                0.38546,                0.91531,                 0.9583,                0.93248,                  0.987,                0.79937,                0.82895,                0.54389,                 1.2374,             0.00010625,             0.00010625,             0.00010625
                    190,                0.33331,                  0.398,                 0.9161,                0.96416,                0.97585,                  0.995,                0.81617,                0.83117,                0.55239,                 1.2346,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    191,                0.23588,                0.41948,                0.82437,                0.96636,                0.97594,                  0.995,                0.81748,                0.84052,                0.54963,                 1.2416,             9.2099e-05,             9.2099e-05,             9.2099e-05
                    192,                0.24848,                0.39964,                0.84934,                0.96621,                0.97868,                  0.995,                0.80866,                0.84406,                0.55133,                 1.2447,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    193,                0.22835,                0.38884,                0.81707,                0.96443,                0.98075,                  0.995,                0.79264,                0.84145,                0.56013,                 1.2413,             7.7952e-05,             7.7952e-05,             7.7952e-05
                    194,                 0.2621,                0.41506,                0.83125,                0.96208,                0.98166,                  0.995,                0.78961,                0.86097,                 0.5616,                 1.2557,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    195,                0.24694,                0.39236,                0.87158,                0.95966,                0.98284,                  0.995,                0.78956,                0.86577,                0.56183,                 1.2557,             6.3805e-05,             6.3805e-05,             6.3805e-05
                    196,                0.24097,                0.38729,                0.84825,                0.95752,                 0.9864,                  0.995,                0.79166,                0.86512,                0.56956,                 1.2558,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    197,                0.23155,                0.35473,                 0.8384,                0.95612,                 0.9874,                  0.995,                0.78737,                0.86971,                0.56923,                 1.2586,             4.9658e-05,             4.9658e-05,             4.9658e-05
                    198,                0.25456,                0.41039,                  0.923,                0.95538,                 0.9869,                  0.995,                0.79004,                0.85779,                0.56913,                 1.2538,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    199,                0.23386,                0.39342,                0.82683,                 0.9553,                0.98607,                  0.995,                0.78564,                0.85256,                 0.5726,                 1.2508,             3.5511e-05,             3.5511e-05,             3.5511e-05
                    200,                0.23177,                0.37696,                0.86558,                0.95515,                0.98528,                  0.995,                0.78867,                0.85185,                0.57012,                 1.2522,             2.8437e-05,             2.8437e-05,             2.8437e-05
