                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.55447,                0.50916,                 1.0026,                0.96979,                      1,                  0.995,                0.89206,                0.51341,                0.41733,                 1.0228,             0.00071221,             0.00071221,             0.00071221
                    155,                0.50651,                 0.5018,                 1.0143,                0.97354,                      1,                  0.995,                0.90975,                0.47233,                 0.3866,                 1.0134,              0.0007075,              0.0007075,              0.0007075
                    156,                0.48607,                0.49096,                0.99533,                0.97528,                      1,                  0.995,                0.93258,                0.42531,                0.38068,                0.99204,             0.00070278,             0.00070278,             0.00070278
                    157,                0.52351,                0.50179,                 1.0136,                0.97611,                0.99831,                  0.995,                0.93754,                0.41898,                0.40246,                 0.9898,             0.00069807,             0.00069807,             0.00069807
                    158,                0.57581,                0.53376,                 1.0269,                0.98088,                      1,                  0.995,                0.91433,                0.43833,                0.39941,                0.99476,             0.00069335,             0.00069335,             0.00069335
                    159,                0.56756,                0.53557,                 1.0626,                0.97985,                      1,                  0.995,                0.92864,                0.44867,                0.38955,                0.99992,             0.00068864,             0.00068864,             0.00068864
                    160,                0.48877,                0.46164,                 0.9784,                0.98019,                      1,                  0.995,                0.93289,                0.43187,                0.37849,                0.99688,             0.00068392,             0.00068392,             0.00068392
                    161,                0.53203,                0.47791,                 1.0196,                0.97957,                 0.9976,                  0.995,                0.94792,                   0.42,                0.37221,                0.99093,              0.0006792,              0.0006792,              0.0006792
                    162,                0.53171,                0.47557,                0.99222,                 0.9766,                      1,                  0.995,                0.92673,                0.44236,                0.37785,                0.98688,             0.00067449,             0.00067449,             0.00067449
                    163,                0.52394,                0.50532,                0.97831,                0.97147,                0.99761,                  0.995,                0.91796,                0.47722,                0.38914,                0.98783,             0.00066977,             0.00066977,             0.00066977
                    164,                0.51199,                0.49728,                0.98848,                0.97024,                0.99765,                  0.995,                0.93646,                0.46085,                0.38579,                0.97716,             0.00066506,             0.00066506,             0.00066506
                    165,                0.54318,                0.50551,                 1.0171,                 0.9751,                      1,                  0.995,                0.92651,                0.42902,                0.38345,                0.95732,             0.00066034,             0.00066034,             0.00066034
                    166,                0.46132,                0.44508,                0.98654,                0.97708,                      1,                  0.995,                0.92901,                0.43912,                0.38525,                0.95362,             0.00065563,             0.00065563,             0.00065563
                    167,                 0.5523,                0.56556,                 1.0233,                0.97779,                      1,                  0.995,                0.94264,                0.41518,                0.36677,                0.93917,             0.00065091,             0.00065091,             0.00065091
                    168,                0.48659,                0.49676,                 0.9723,                0.97679,                      1,                  0.995,                0.96394,                 0.3768,                0.36137,                0.92561,             0.00064619,             0.00064619,             0.00064619
                    169,                0.50841,                0.49199,                 1.0246,                0.97773,                      1,                  0.995,                0.95411,                0.37348,                0.36966,                0.92569,             0.00064148,             0.00064148,             0.00064148
                    170,                0.51143,                0.48009,                0.99549,                0.98067,                      1,                  0.995,                0.95093,                0.37873,                0.38184,                0.93367,             0.00063676,             0.00063676,             0.00063676
                    171,                0.48682,                0.46728,                0.99288,                0.98237,                      1,                  0.995,                0.91768,                 0.4041,                0.38201,                0.94017,             0.00063205,             0.00063205,             0.00063205
                    172,                 0.4905,                0.48463,                 1.0031,                0.98418,                      1,                  0.995,                0.91709,                0.41952,                0.38441,                 0.9403,             0.00062733,             0.00062733,             0.00062733
                    173,                 0.4834,                0.47158,                0.98337,                0.98669,                      1,                  0.995,                 0.9377,                0.41429,                0.36682,                0.93421,             0.00062262,             0.00062262,             0.00062262
                    174,                0.46254,                0.45012,                0.96014,                0.98842,                      1,                  0.995,                0.93897,                0.39105,                0.35351,                0.92261,              0.0006179,              0.0006179,              0.0006179
                    175,                0.49293,                0.47593,                0.99561,                0.98852,                      1,                  0.995,                0.94113,                0.39036,                0.34451,                0.91832,             0.00061318,             0.00061318,             0.00061318
                    176,                0.46145,                0.45462,                0.99517,                0.98715,                      1,                  0.995,                0.92095,                0.39981,                 0.3474,                0.92175,             0.00060847,             0.00060847,             0.00060847
                    177,                0.48335,                0.47539,                0.99656,                0.98703,                      1,                  0.995,                0.93252,                0.40333,                0.34189,                0.92745,             0.00060375,             0.00060375,             0.00060375
                    178,                0.50925,                0.48441,                0.98054,                0.98802,                      1,                  0.995,                0.93627,                0.39175,                0.35124,                0.92866,             0.00059904,             0.00059904,             0.00059904
                    179,                0.45439,                0.45598,                0.96363,                0.99022,                      1,                  0.995,                0.93434,                0.38963,                0.35625,                0.92906,             0.00059432,             0.00059432,             0.00059432
                    180,                 0.5174,                0.47224,                0.98211,                0.99246,                      1,                  0.995,                0.93902,                0.39348,                  0.353,                0.92996,             0.00058961,             0.00058961,             0.00058961
                    181,                0.46524,                0.47742,                 1.0163,                0.99134,                      1,                  0.995,                0.93374,                0.40664,                0.36963,                0.93244,             0.00058489,             0.00058489,             0.00058489
                    182,                0.48489,                0.46034,                0.97019,                 0.9897,                      1,                  0.995,                 0.9429,                0.40733,                0.36198,                0.93731,             0.00058017,             0.00058017,             0.00058017
                    183,                0.47522,                 0.4505,                0.98128,                0.98463,                0.99585,                  0.995,                0.92572,                0.39865,                0.35949,                0.94342,             0.00057546,             0.00057546,             0.00057546
                    184,                0.48788,                0.49628,                0.98306,                0.97514,                0.99455,                  0.995,                0.91623,                0.40363,                0.35949,                0.94834,             0.00057074,             0.00057074,             0.00057074
                    185,                0.47669,                0.45346,                0.98586,                0.97235,                0.99454,                  0.995,                0.91925,                0.38965,                0.34531,                0.94788,             0.00056603,             0.00056603,             0.00056603
                    186,                0.49793,                0.46157,                0.98216,                0.97652,                0.99558,                  0.995,                0.94694,                0.36527,                0.34108,                0.93894,             0.00056131,             0.00056131,             0.00056131
                    187,                  0.488,                0.49347,                0.98766,                0.98032,                0.99832,                  0.995,                0.94843,                0.36689,                0.35653,                0.93968,              0.0005566,              0.0005566,              0.0005566
                    188,                 0.5144,                0.48998,                 1.0109,                0.98318,                      1,                  0.995,                0.93818,                0.38836,                0.36316,                0.95271,             0.00055188,             0.00055188,             0.00055188
                    189,                0.47021,                0.43577,                0.97789,                0.98444,                      1,                  0.995,                0.94332,                 0.3723,                0.37381,                0.95837,             0.00054716,             0.00054716,             0.00054716
                    190,                0.47049,                0.46073,                0.96351,                0.98496,                      1,                  0.995,                0.93829,                0.36544,                0.36954,                0.96647,             0.00054245,             0.00054245,             0.00054245
                    191,                0.46742,                0.44313,                0.96326,                0.98513,                      1,                  0.995,                0.94946,                0.36763,                0.38531,                0.96634,             0.00053773,             0.00053773,             0.00053773
                    192,                0.43846,                0.43277,                0.96725,                0.98696,                0.99533,                  0.995,                0.93385,                0.36813,                0.39538,                0.96201,             0.00053302,             0.00053302,             0.00053302
                    193,                0.45956,                0.44633,                0.95642,                0.98447,                      1,                  0.995,                0.94453,                 0.3422,                0.39313,                0.94367,              0.0005283,              0.0005283,              0.0005283
                    194,                0.41897,                0.40678,                0.94925,                0.98409,                      1,                  0.995,                0.94236,                0.33169,                0.38911,                0.92921,             0.00052359,             0.00052359,             0.00052359
                    195,                0.51611,                0.47151,                 1.0152,                0.98188,                      1,                  0.995,                0.96911,                0.31033,                0.37299,                0.92129,             0.00051887,             0.00051887,             0.00051887
                    196,                0.44666,                 0.4481,                0.98468,                0.98183,                      1,                  0.995,                0.95755,                0.34328,                0.37598,                0.93304,             0.00051415,             0.00051415,             0.00051415
                    197,                0.44007,                 0.4232,                0.96824,                  0.969,                      1,                  0.995,                0.94657,                0.37974,                0.39355,                0.94084,             0.00050944,             0.00050944,             0.00050944
                    198,                0.44154,                0.42363,                0.96908,                0.98191,                      1,                  0.995,                0.95136,                0.37194,                 0.3874,                0.93606,             0.00050472,             0.00050472,             0.00050472
                    199,                0.44277,                0.46649,                0.98426,                0.98263,                      1,                  0.995,                0.94991,                 0.3517,                0.39664,                0.92396,             0.00050001,             0.00050001,             0.00050001
                    200,                0.43276,                0.41388,                 0.9512,                 0.9833,                      1,                  0.995,                0.95253,                0.34629,                0.37925,                0.91934,             0.00049529,             0.00049529,             0.00049529
                    201,                0.42476,                0.39972,                0.95783,                0.98339,                      1,                  0.995,                0.95829,                0.33775,                0.37181,                0.91815,             0.00049058,             0.00049058,             0.00049058
                    202,                0.41963,                0.41398,                 0.9603,                0.98156,                      1,                  0.995,                0.96203,                0.34015,                0.36115,                0.91708,             0.00048586,             0.00048586,             0.00048586
                    203,                0.44262,                0.41298,                0.93349,                0.98561,                      1,                  0.995,                0.96574,                0.34206,                0.34808,                0.91295,             0.00048114,             0.00048114,             0.00048114
                    204,                0.43591,                0.41759,                0.97014,                0.98582,                      1,                  0.995,                0.95831,                0.33671,                0.34366,                0.91159,             0.00047643,             0.00047643,             0.00047643
                    205,                0.46168,                0.45442,                 1.0094,                0.98461,                      1,                  0.995,                0.95583,                0.33166,                0.34396,                0.90802,             0.00047171,             0.00047171,             0.00047171
                    206,                0.41923,                0.41513,                0.97684,                0.98396,                      1,                  0.995,                0.95182,                0.32209,                0.33466,                0.90357,               0.000467,               0.000467,               0.000467
                    207,                0.44576,                0.45118,                0.98765,                 0.9841,                      1,                  0.995,                 0.9538,                0.32022,                0.34722,                0.90555,             0.00046228,             0.00046228,             0.00046228
                    208,                0.43315,                 0.4218,                0.96843,                0.98282,                      1,                  0.995,                0.95393,                0.32685,                0.34178,                0.91279,             0.00045757,             0.00045757,             0.00045757
                    209,                0.45345,                0.42266,                0.96007,                0.98125,                      1,                  0.995,                0.95522,                0.33944,                0.33338,                0.92014,             0.00045285,             0.00045285,             0.00045285
                    210,                 0.4812,                0.43811,                0.97277,                0.97992,                      1,                  0.995,                0.96131,                0.35452,                0.33533,                0.92438,             0.00044813,             0.00044813,             0.00044813
                    211,                0.44911,                  0.434,                0.96784,                0.97877,                      1,                  0.995,                0.94824,                0.37082,                0.33852,                0.93021,             0.00044342,             0.00044342,             0.00044342
                    212,                0.42737,                0.41669,                0.93306,                0.97886,                      1,                  0.995,                0.94004,                0.38035,                0.33159,                 0.9324,              0.0004387,              0.0004387,              0.0004387
                    213,                0.45197,                0.42424,                 0.9613,                0.97812,                      1,                  0.995,                0.96017,                0.37617,                0.32896,                0.93424,             0.00043399,             0.00043399,             0.00043399
                    214,                0.45047,                0.42148,                0.99171,                0.98006,                      1,                  0.995,                0.94182,                0.37481,                 0.3262,                0.93693,             0.00042927,             0.00042927,             0.00042927
                    215,                0.40177,                0.39511,                0.93396,                0.98296,                      1,                  0.995,                0.94161,                0.37644,                0.32164,                0.93732,             0.00042456,             0.00042456,             0.00042456
                    216,                 0.4146,                0.40717,                0.93854,                0.98526,                      1,                  0.995,                0.95921,                0.36953,                0.31915,                0.93172,             0.00041984,             0.00041984,             0.00041984
                    217,                0.41878,                0.43478,                0.98049,                0.98611,                      1,                  0.995,                0.97276,                0.34269,                0.31263,                0.91844,             0.00041512,             0.00041512,             0.00041512
                    218,                0.40554,                0.40934,                0.94494,                 0.9868,                      1,                  0.995,                 0.9655,                0.31463,                0.30891,                0.90688,             0.00041041,             0.00041041,             0.00041041
                    219,                0.40089,                0.39115,                0.93662,                0.98679,                      1,                  0.995,                0.97167,                0.30937,                0.30758,                0.90191,             0.00040569,             0.00040569,             0.00040569
                    220,                0.42702,                0.40183,                0.96167,                0.98629,                      1,                  0.995,                0.97062,                0.30328,                0.30778,                 0.9004,             0.00040098,             0.00040098,             0.00040098
                    221,                0.44586,                0.43849,                0.96349,                0.98581,                      1,                  0.995,                0.97225,                0.28999,                0.29849,                0.89436,             0.00039626,             0.00039626,             0.00039626
                    222,                0.37208,                0.36415,                0.93675,                0.98497,                      1,                  0.995,                0.97037,                0.28173,                0.29284,                0.88884,             0.00039155,             0.00039155,             0.00039155
                    223,                0.42717,                0.38662,                0.95342,                0.98374,                      1,                  0.995,                0.95893,                0.27558,                0.28678,                0.88902,             0.00038683,             0.00038683,             0.00038683
                    224,                0.39842,                0.37882,                0.94284,                0.98242,                      1,                  0.995,                 0.9589,                0.28589,                0.29806,                 0.8894,             0.00038211,             0.00038211,             0.00038211
                    225,                0.40573,                0.38694,                0.94408,                0.98164,                      1,                  0.995,                0.96508,                0.30541,                0.30037,                0.89254,              0.0003774,              0.0003774,              0.0003774
                    226,                0.44215,                0.44266,                0.98084,                0.98136,                      1,                  0.995,                0.96771,                0.32153,                0.30036,                0.89581,             0.00037268,             0.00037268,             0.00037268
                    227,                0.40736,                0.41055,                0.95977,                0.98108,                      1,                  0.995,                0.96497,                0.31408,                0.29341,                0.89495,             0.00036797,             0.00036797,             0.00036797
                    228,                0.41076,                0.38927,                 0.9703,                0.98081,                      1,                  0.995,                0.96222,                0.30392,                0.29284,                0.89589,             0.00036325,             0.00036325,             0.00036325
                    229,                0.41024,                 0.4176,                0.96128,                0.98036,                      1,                  0.995,                0.96134,                0.29628,                0.29512,                0.89748,             0.00035854,             0.00035854,             0.00035854
                    230,                0.41928,                0.39683,                0.98565,                0.98062,                      1,                  0.995,                 0.9518,                0.31089,                0.29488,                0.90032,             0.00035382,             0.00035382,             0.00035382
                    231,                0.40488,                0.39242,                0.95174,                0.98121,                      1,                  0.995,                0.95219,                0.33635,                0.29873,                0.90233,              0.0003491,              0.0003491,              0.0003491
                    232,                0.44234,                0.42571,                0.96045,                0.98178,                      1,                  0.995,                0.95735,                 0.3238,                0.29581,                0.89928,             0.00034439,             0.00034439,             0.00034439
                    233,                0.41618,                0.44633,                0.94943,                0.98256,                      1,                  0.995,                0.96838,                0.29194,                0.30014,                 0.8918,             0.00033967,             0.00033967,             0.00033967
                    234,                0.41286,                0.40779,                0.94146,                0.98339,                      1,                  0.995,                0.96823,                0.28946,                 0.2998,                0.89211,             0.00033496,             0.00033496,             0.00033496
                    235,                0.39176,                0.39704,                0.94236,                 0.9839,                      1,                  0.995,                 0.9733,                0.29612,                0.29341,                0.89327,             0.00033024,             0.00033024,             0.00033024
                    236,                0.42533,                0.44426,                0.96367,                0.98372,                      1,                  0.995,                0.97384,                0.29376,                0.29407,                0.89415,             0.00032553,             0.00032553,             0.00032553
                    237,                0.39426,                0.38885,                0.93652,                0.98356,                      1,                  0.995,                0.97654,                0.27955,                0.28957,                0.89547,             0.00032081,             0.00032081,             0.00032081
                    238,                0.37868,                0.37415,                0.95008,                0.98348,                      1,                  0.995,                0.98618,                0.28523,                0.29321,                0.90062,             0.00031609,             0.00031609,             0.00031609
                    239,                0.40771,                 0.4084,                0.95035,                0.98345,                      1,                  0.995,                0.98442,                0.30064,                0.29652,                0.90647,             0.00031138,             0.00031138,             0.00031138
                    240,                0.42981,                0.43184,                0.95177,                0.98398,                      1,                  0.995,                0.97353,                0.30676,                0.28932,                0.90739,             0.00030666,             0.00030666,             0.00030666
                    241,                0.42584,                0.40725,                 0.9755,                0.98513,                      1,                  0.995,                0.95464,                0.30411,                 0.2889,                0.90616,             0.00030195,             0.00030195,             0.00030195
                    242,                0.37113,                0.39293,                0.93897,                 0.9861,                      1,                  0.995,                0.96544,                0.30316,                0.28627,                0.90739,             0.00029723,             0.00029723,             0.00029723
                    243,                0.38525,                0.38343,                  0.948,                0.98617,                      1,                  0.995,                0.94879,                0.30737,                0.28972,                0.91078,             0.00029252,             0.00029252,             0.00029252
                    244,                0.39561,                0.38651,                0.94608,                0.98626,                      1,                  0.995,                0.96608,                0.29966,                0.28845,                0.91098,              0.0002878,              0.0002878,              0.0002878
                    245,                0.39442,                0.38039,                 0.9327,                0.98527,                      1,                  0.995,                0.96262,                 0.2781,                0.28479,                0.90724,             0.00028308,             0.00028308,             0.00028308
                    246,                0.36761,                0.37672,                0.94047,                0.98398,                      1,                  0.995,                0.97994,                0.26896,                0.27933,                0.90308,             0.00027837,             0.00027837,             0.00027837
                    247,                0.41817,                0.41062,                0.96535,                0.98285,                      1,                  0.995,                0.97703,                0.26759,                0.28364,                0.90062,             0.00027365,             0.00027365,             0.00027365
                    248,                0.40278,                0.39418,                0.95063,                0.98187,                      1,                  0.995,                0.98639,                 0.2619,                 0.2882,                0.89597,             0.00026894,             0.00026894,             0.00026894
                    249,                0.44005,                0.40297,                0.98335,                0.98126,                      1,                  0.995,                0.99115,                0.24755,                0.28093,                0.88863,             0.00026422,             0.00026422,             0.00026422
                    250,                0.39172,                0.37642,                0.93131,                0.98101,                      1,                  0.995,                0.99115,                0.24747,                0.27754,                0.88574,             0.00025951,             0.00025951,             0.00025951
                    251,                0.39683,                0.40005,                0.93571,                0.98009,                      1,                  0.995,                  0.995,                0.25559,                0.27615,                0.88578,             0.00025479,             0.00025479,             0.00025479
                    252,                0.34722,                 0.3737,                0.92987,                 0.9793,                      1,                  0.995,                0.98166,                0.25488,                0.26916,                0.88465,             0.00025007,             0.00025007,             0.00025007
                    253,                0.37897,                0.37895,                0.94563,                0.97988,                      1,                  0.995,                0.99117,                0.24056,                0.26402,                0.88081,             0.00024536,             0.00024536,             0.00024536
                    254,                0.37781,                0.35783,                0.92742,                0.98079,                      1,                  0.995,                0.99118,                0.22919,                0.25945,                0.87926,             0.00024064,             0.00024064,             0.00024064
                    255,                0.38476,                0.35785,                0.95705,                0.98187,                      1,                  0.995,                0.99118,                 0.2239,                0.25872,                0.87945,             0.00023593,             0.00023593,             0.00023593
                    256,                0.35225,                0.35774,                0.93887,                 0.9832,                      1,                  0.995,                0.99117,                0.23155,                0.25737,                0.88189,             0.00023121,             0.00023121,             0.00023121
                    257,                0.38141,                0.37821,                0.96152,                0.98397,                      1,                  0.995,                0.98439,                0.25096,                0.26436,                0.88551,              0.0002265,              0.0002265,              0.0002265
                    258,                0.40475,                0.41155,                0.95119,                0.98434,                      1,                  0.995,                0.98576,                0.26248,                0.25942,                0.88737,             0.00022178,             0.00022178,             0.00022178
                    259,                0.39584,                0.37619,                0.92785,                 0.9847,                      1,                  0.995,                0.98638,                0.25698,                0.26028,                0.88597,             0.00021707,             0.00021707,             0.00021707
                    260,                0.36039,                0.36734,                0.92042,                0.98507,                      1,                  0.995,                0.98638,                0.24557,                0.25718,                0.88289,             0.00021235,             0.00021235,             0.00021235
                    261,                0.40054,                0.40664,                0.94815,                0.98493,                      1,                  0.995,                0.97672,                0.24433,                0.25384,                0.88084,             0.00020763,             0.00020763,             0.00020763
                    262,                0.35663,                0.36063,                0.92655,                0.98481,                      1,                  0.995,                0.97678,                0.25336,                0.25456,                0.88074,             0.00020292,             0.00020292,             0.00020292
                    263,                0.38441,                0.37644,                0.93977,                0.98515,                      1,                  0.995,                0.97682,                0.25712,                0.24852,                0.88066,              0.0001982,              0.0001982,              0.0001982
                    264,                0.39164,                0.36788,                0.95197,                0.98643,                      1,                  0.995,                0.97647,                 0.2449,                0.24765,                0.87959,             0.00019349,             0.00019349,             0.00019349
                    265,                0.40873,                0.39431,                0.94817,                0.98729,                      1,                  0.995,                0.98075,                0.23678,                0.24953,                0.87858,             0.00018877,             0.00018877,             0.00018877
                    266,                0.36865,                 0.3563,                0.93123,                0.98768,                      1,                  0.995,                0.98004,                0.24605,                0.24702,                0.87906,             0.00018406,             0.00018406,             0.00018406
                    267,                0.36136,                0.39175,                0.94764,                0.98873,                      1,                  0.995,                0.97692,                0.26749,                0.24942,                0.88154,             0.00017934,             0.00017934,             0.00017934
                    268,                0.36387,                0.34979,                0.91613,                0.98949,                      1,                  0.995,                0.97614,                0.27888,                  0.251,                0.88236,             0.00017462,             0.00017462,             0.00017462
                    269,                0.37732,                0.38958,                0.95944,                0.98969,                      1,                  0.995,                0.97716,                0.27786,                0.25023,                0.88033,             0.00016991,             0.00016991,             0.00016991
                    270,                0.38835,                0.37245,                0.94137,                0.98987,                      1,                  0.995,                0.98111,                0.26607,                0.24413,                0.87832,             0.00016519,             0.00016519,             0.00016519
                    271,                0.33787,                0.34193,                0.91908,                0.99005,                      1,                  0.995,                0.98165,                0.25413,                0.23669,                 0.8767,             0.00016048,             0.00016048,             0.00016048
                    272,                0.37359,                0.36991,                0.94385,                 0.9896,                      1,                  0.995,                0.98164,                0.24942,                0.24202,                0.87592,             0.00015576,             0.00015576,             0.00015576
                    273,                0.34382,                0.35443,                0.94065,                0.98922,                      1,                  0.995,                0.98105,                0.25067,                0.24734,                 0.8753,             0.00015105,             0.00015105,             0.00015105
                    274,                0.37565,                0.36715,                0.92896,                0.98935,                      1,                  0.995,                0.98104,                0.25108,                0.24905,                0.87468,             0.00014633,             0.00014633,             0.00014633
                    275,                0.34886,                 0.3537,                 0.9121,                0.98912,                      1,                  0.995,                0.98104,                0.25019,                 0.2524,                0.87585,             0.00014161,             0.00014161,             0.00014161
                    276,                0.35212,                0.34765,                0.94929,                0.98865,                      1,                  0.995,                0.98446,                0.24436,                0.24973,                0.87634,              0.0001369,              0.0001369,              0.0001369
                    277,                0.35146,                0.33828,                0.93443,                0.98899,                      1,                  0.995,                0.98994,                0.24425,                0.24539,                0.87711,             0.00013218,             0.00013218,             0.00013218
                    278,                0.33458,                0.34736,                 0.9291,                0.98897,                      1,                  0.995,                0.98994,                0.24338,                 0.2489,                0.87793,             0.00012747,             0.00012747,             0.00012747
                    279,                 0.3059,                0.31573,                0.89112,                0.98931,                      1,                  0.995,                0.98871,                 0.2423,                0.24712,                0.87695,             0.00012275,             0.00012275,             0.00012275
                    280,                0.33946,                0.32966,                0.90827,                0.98954,                      1,                  0.995,                0.98873,                0.23762,                0.24431,                0.87524,             0.00011804,             0.00011804,             0.00011804
                    281,                0.33078,                0.33858,                0.91781,                0.98972,                      1,                  0.995,                0.98872,                0.22958,                0.23797,                0.87295,             0.00011332,             0.00011332,             0.00011332
                    282,                0.33654,                 0.3489,                0.92285,                0.98961,                      1,                  0.995,                0.98873,                0.22423,                0.23596,                 0.8715,              0.0001086,              0.0001086,              0.0001086
                    283,                0.33851,                0.34484,                0.91842,                0.98962,                      1,                  0.995,                0.98873,                 0.2203,                0.23613,                0.86939,             0.00010389,             0.00010389,             0.00010389
                    284,                0.33651,                0.33054,                 0.9171,                0.98977,                      1,                  0.995,                0.98873,                0.22066,                0.23604,                0.86897,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    285,                0.35927,                0.32752,                0.94734,                0.98973,                      1,                  0.995,                0.98872,                0.22267,                0.23771,                0.86855,             9.4457e-05,             9.4457e-05,             9.4457e-05
                    286,                0.34622,                0.34752,                0.91379,                0.98979,                      1,                  0.995,                 0.9887,                0.22258,                0.23649,                0.86809,             8.9741e-05,             8.9741e-05,             8.9741e-05
                    287,                 0.3489,                0.36202,                 0.9432,                0.98998,                      1,                  0.995,                0.98491,                0.22298,                0.24077,                0.86772,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    288,                 0.3395,                0.33213,                0.92005,                0.99012,                      1,                  0.995,                0.98491,                0.22249,                0.23802,                0.86726,              8.031e-05,              8.031e-05,              8.031e-05
                    289,                0.31985,                  0.348,                 0.9343,                0.98991,                      1,                  0.995,                 0.9849,                0.22192,                0.24265,                0.86718,             7.5594e-05,             7.5594e-05,             7.5594e-05
                    290,                0.31867,                0.32715,                0.90802,                0.98996,                      1,                  0.995,                 0.9849,                0.22228,                0.23921,                0.86701,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    291,                0.27735,                0.36628,                0.87429,                0.99024,                      1,                  0.995,                0.98489,                0.22415,                0.23863,                0.86611,             6.6163e-05,             6.6163e-05,             6.6163e-05
                    292,                0.29327,                0.37237,                0.87611,                0.98989,                      1,                  0.995,                0.98485,                0.22752,                0.23791,                0.86602,             6.1447e-05,             6.1447e-05,             6.1447e-05
                    293,                0.27435,                0.38379,                0.85692,                0.98956,                      1,                  0.995,                 0.9844,                0.23164,                0.23929,                0.86591,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    294,                0.24948,                0.31349,                0.84936,                 0.9894,                      1,                  0.995,                0.98437,                0.23404,                0.24398,                0.86662,             5.2016e-05,             5.2016e-05,             5.2016e-05
                    295,                0.24629,                0.31892,                 0.8286,                0.98949,                      1,                  0.995,                0.98434,                0.23679,                0.24732,                0.86701,               4.73e-05,               4.73e-05,               4.73e-05
                    296,                0.23482,                 0.2966,                0.86341,                0.98911,                      1,                  0.995,                0.97715,                0.23967,                0.24685,                0.86722,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    297,                0.23422,                0.32376,                0.82177,                0.98934,                      1,                  0.995,                0.97712,                0.23723,                0.24745,                0.86695,             3.7869e-05,             3.7869e-05,             3.7869e-05
                    298,                0.28159,                 0.3515,                0.90059,                0.98919,                      1,                  0.995,                0.98428,                0.23688,                0.24848,                0.86686,             3.3153e-05,             3.3153e-05,             3.3153e-05
                    299,                0.24173,                0.30241,                0.85348,                0.98911,                      1,                  0.995,                0.98426,                0.23817,                0.24841,                0.86706,             2.8437e-05,             2.8437e-05,             2.8437e-05
                    300,                 0.2378,                0.29292,                0.84546,                  0.989,                      1,                  0.995,                0.98424,                0.23594,                0.25092,                0.86653,             2.3721e-05,             2.3721e-05,             2.3721e-05
